src_ip,dst_ip,src_port, Destination Port,protocol,timestamp, Flow Duration,flow_byts_s,flow_pkts_s,fwd_pkts_s, Bwd Packets/s,tot_fwd_pkts,tot_bwd_pkts,Total Length of Fwd Packets,totlen_bwd_pkts,fwd_pkt_len_max, Fwd Packet Length Min, Fwd Packet Length Mean,fwd_pkt_len_std,bwd_pkt_len_max, Bwd Packet Length Min,bwd_pkt_len_mean, Bwd Packet Length Std,pkt_len_max, Min Packet Length,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min, act_data_pkt_fwd, Flow IAT Mean, Flow IAT Max,flow_iat_min,flow_iat_std,Fwd IAT Total,fwd_iat_max,fwd_iat_min,fwd_iat_mean, Fwd IAT Std,Bwd IAT Total, Bwd IAT Max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt, PSH Flag Count, ACK Flag Count, URG Flag Count,ece_flag_cnt, Down/Up Ratio,pkt_size_avg,Init_Win_bytes_forward, Init_Win_bytes_backward,active_max,active_min,active_mean,active_std,idle_max, Idle Min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg, min_seg_size_forward,bwd_seg_size_avg,cwe_flag_count, Subflow Fwd Bytes,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
127.0.0.1,127.0.0.1,56604,6379,6,2024-05-30 17:48:47,205.03997802734375,38460792.260465115,68279.36744186046,39016.78139534884,29262.586046511628,8,6,7466,420,3527.0,66.0,933.25,1497.5058221923546,74.0,66.0,70.0,3.265986323710904,3527,66,563.2857142857143,1209.9358559486545,1463944.7755102036,160,120,20,2,15.772306002103365,93.4600830078125,0.2384185791015625,25.10517352620596,205.03997802734375,93.4600830078125,0.2384185791015625,29.291425432477677,38.32058665149994,169.51560974121094,127.07710266113281,0.2384185791015625,33.90312194824219,48.931810813282645,0,0,0,0,1,0,0,0,0,0,0,0.75,563.2857142857143,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.25,70.0,0,8,6,7466,420,Benign
172.18.165.114,172.18.165.114,56132,5000,6,2024-05-30 17:48:47,24406.67152404785,276973.4493840909,1311.116920161377,655.5584600806885,655.5584600806885,16,16,5352,1408,1972.0,66.0,334.5,623.5902099937106,196.0,66.0,88.0,41.56621224023185,1972,66,211.25,458.78841800987084,210486.8125,320,320,20,4,787.3119846467049,23749.351501464844,0.2384185791015625,4192.737226921859,24394.512176513672,23790.12107849121,0.2384185791015625,1626.3008117675781,5924.312460565387,24392.366409301758,23749.351501464844,0.2384185791015625,1626.1577606201172,5913.363834826743,0,0,0,0,1,0,0,0,0,0,0,1.0,211.25,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4280.0,4.0,336.0,6.0,326393111.27272725,2048381.0232558139,334.5,88.0,0,16,16,5352,1408,Benign
127.0.0.1,127.0.0.1,56632,6379,6,2024-05-30 17:48:47,293.731689453125,24212573.09090909,68089.35064935064,40853.61038961039,27235.74025974026,12,8,6560,552,2942.0,66.0,546.6666666666666,1071.2296153901314,74.0,66.0,69.0,3.3166247903554,2942,66,355.6,862.1391071051122,743283.8400000001,240,160,20,2,15.459562602796053,87.49961853027344,0.2384185791015625,23.103403671985276,293.731689453125,87.49961853027344,0.2384185791015625,26.702880859375,32.78091915244058,275.61187744140625,117.54035949707031,0.476837158203125,39.37312534877232,50.782826115455514,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,355.6,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.6666666666666,69.0,0,12,8,6560,552,Benign
127.0.0.1,127.0.0.1,34534,5000,6,2024-05-30 17:48:47,2412.7960205078125,1802887.5889328064,11604.793675889328,5802.396837944664,5802.396837944664,14,14,3058,1292,1125.0,66.0,218.42857142857142,370.11652880945365,204.0,66.0,92.28571428571429,46.293209269716826,1125,66,155.35714285714286,271.1874963254488,73542.65816326531,280,280,20,2,89.36281557436342,1458.883285522461,0.2384185791015625,285.6152270679428,2407.3123931884766,1502.2754669189453,0.2384185791015625,185.1778763991136,403.49058650516844,2380.37109375,1458.883285522461,0.2384185791015625,183.10546875,393.62308109464806,0,0,0,0,1,0,0,0,0,0,0,1.0,155.35714285714286,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,6.0,0.0,1907487.0904392765,218.42857142857142,92.28571428571429,0,14,14,3058,1292,Benign
127.0.0.1,127.0.0.1,34536,5000,6,2024-05-30 17:48:47,1831.0546875,2342912.0,15291.733333333334,7645.866666666667,7645.866666666667,14,14,2998,1292,1095.0,66.0,214.14285714285714,359.61901609160475,204.0,66.0,92.28571428571429,46.293209269716826,1095,66,153.21428571428572,263.5274934345909,69446.73979591834,280,280,20,2,67.81684027777777,1069.0689086914062,0.2384185791015625,209.1709898833729,1821.0411071777344,1110.7921600341797,0.2384185791015625,140.08008516751804,298.93087842355436,1806.020736694336,1069.0689086914062,0.2384185791015625,138.92467205341046,287.59562635187183,0,0,0,0,1,0,0,0,0,0,0,1.0,153.21428571428572,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,6.0,0.0,2822935.0057361377,214.14285714285714,92.28571428571429,0,14,14,2998,1292,Benign
19.92.25.19,127.0.0.1,1209,0,6,2024-05-30 17:48:48,19.550323486328125,5524205.268292683,102300.09756097561,102300.09756097561,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
30.249.206.27,127.0.0.1,1210,0,6,2024-05-30 17:48:49,61.75041198730469,1748976.1853281853,32388.447876447877,32388.447876447877,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
11.30.214.28,127.0.0.1,1211,0,6,2024-05-30 17:48:50,20.742416381835938,5206722.206896552,96420.7816091954,96420.7816091954,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
251.224.4.6,127.0.0.1,1212,0,6,2024-05-30 17:48:51,22.172927856445312,4870804.645161291,90200.08602150538,90200.08602150538,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
197.6.146.181,127.0.0.1,1213,0,6,2024-05-30 17:48:52,85.11543273925781,1268865.075630252,23497.501400560224,23497.501400560224,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
13.18.222.74,127.0.0.1,1214,0,6,2024-05-30 17:48:53,32.4249267578125,3330770.8235294116,61680.94117647059,61680.94117647059,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
189.42.80.243,127.0.0.1,1215,0,6,2024-05-30 17:48:54,23.126602172851562,4669946.721649485,86480.49484536082,86480.49484536082,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
19.89.131.180,127.0.0.1,1216,0,6,2024-05-30 17:48:55,26.702880859375,4044507.4285714286,74898.28571428571,74898.28571428571,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
150.4.125.19,127.0.0.1,1217,0,6,2024-05-30 17:48:56,33.14018249511719,3258883.6834532376,60349.69784172662,60349.69784172662,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
127.0.0.1,127.0.0.1,36358,5000,6,2024-05-30 17:48:56,1975.2979278564453,2008810.8958358478,14175.076885938443,7087.538442969221,7087.538442969221,14,14,2676,1292,934.0,66.0,191.14285714285714,303.2827198560204,204.0,66.0,92.28571428571429,46.293209269716826,934,66,141.71428571428572,222.49700754694865,49504.91836734692,280,280,20,2,73.15918251320169,1292.7055358886719,0.2384185791015625,247.23269394356717,1967.1916961669922,1332.0446014404297,0.2384185791015625,151.3224381666917,352.5842837575512,1945.9724426269531,1292.7055358886719,0.2384185791015625,149.690187894381,341.9881597290975,0,0,0,0,1,0,0,0,0,0,0,1.0,141.71428571428572,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,6.0,0.0,3347834.485260771,191.14285714285714,92.28571428571429,0,14,14,2676,1292,Benign
172.18.165.114,172.18.165.114,44904,5000,6,2024-05-30 17:48:56,20758.628845214844,328152.69499701384,1541.5276335737585,770.7638167868793,770.7638167868793,16,16,5404,1408,1998.0,66.0,337.75,632.1253336957791,196.0,66.0,88.0,41.56621224023185,1998,66,212.875,465.0256545342418,216248.859375,320,320,20,4,669.6331885553176,20024.06120300293,0.2384185791015625,3534.2254748449964,20749.09210205078,20083.189010620117,0.2384185791015625,1383.2728068033855,4998.7515759583275,20743.131637573242,20024.06120300293,0.2384185791015625,1382.8754425048828,4983.006485533946,0,0,0,0,1,0,0,0,0,0,0,1.0,212.875,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4332.0,4.0,336.0,6.0,370810712.81632656,1352481.9040307102,337.75,88.0,0,16,16,5404,1408,Benign
127.0.0.1,127.0.0.1,35038,6379,6,2024-05-30 17:48:56,438.2133483886719,16348201.22742111,45639.86942328618,27383.92165397171,18255.947769314473,12,8,6612,552,2968.0,66.0,551.0,1080.9192075883068,74.0,66.0,69.0,3.3166247903554,2968,66,358.2,869.9390553366368,756793.9600000001,240,160,20,2,23.063860441509046,116.3482666015625,0.2384185791015625,35.41288718282381,438.2133483886719,131.36863708496094,0.476837158203125,39.8375771262429,50.055768097703826,417.2325134277344,237.94174194335938,0.2384185791015625,59.604644775390625,81.95210420889369,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,358.2,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,69.0,0,12,8,6612,552,Benign
172.18.165.114,172.18.165.114,44912,5000,6,2024-05-30 17:48:56,20447.254180908203,300578.25591753924,978.1264429467597,489.0632214733798,489.0632214733798,10,10,5176,970,2082.0,66.0,517.6,787.3199095666258,196.0,66.0,97.0,49.89589161444056,2082,66,307.3,596.1603894926265,355407.21000000014,200,200,20,4,1076.1712726793792,20179.271697998047,0.2384185791015625,4502.7740640037855,20295.85838317871,20198.822021484375,0.476837158203125,2255.0953759087456,6344.090010182244,20432.233810424805,20179.271697998047,0.2384185791015625,2270.2482011583115,6332.00747680757,0,0,0,0,1,0,0,0,0,0,0,1.0,307.3,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,4.0,294.0,4.0,356120150.9433962,1734353.552742616,517.6,97.0,0,10,10,5176,970,Benign
127.0.0.1,127.0.0.1,35042,6379,6,2024-05-30 17:48:56,303.03001403808594,24195623.074744295,66000.06294256491,39600.037765538946,26400.025177025964,12,8,6780,552,3052.0,66.0,565.0,1112.2240481725494,74.0,66.0,69.0,3.3166247903554,3052,66,366.6,895.1388942504956,801273.6399999999,240,160,20,2,15.94894810726768,86.54594421386719,0.2384185791015625,23.146308229996993,303.03001403808594,92.50640869140625,0.2384185791015625,27.54818309437145,34.38256589523527,280.14183044433594,118.255615234375,0.476837158203125,40.02026149204799,49.81545438097386,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,366.6,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,69.0,0,12,8,6780,552,Benign
42.0.175.248,127.0.0.1,1218,0,6,2024-05-30 17:48:57,25.033950805664062,4314141.257142857,79891.50476190477,79891.50476190477,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
132.142.98.131,127.0.0.1,1219,0,6,2024-05-30 17:48:58,40.76957702636719,2649034.1052631577,49056.18713450292,49056.18713450292,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
127.0.0.1,127.0.0.1,36362,5000,6,2024-05-30 17:48:56,3896188.735961914,1177.0477024562779,7.186510176357562,3.593255088178781,3.593255088178781,14,14,3324,1262,1258.0,66.0,237.42857142857142,416.65568420900416,203.0,66.0,90.14285714285714,46.43098894804931,1258,66,163.78571428571428,305.45403642339863,93302.16836734695,280,280,20,2,144303.28651710792,3895267.4865722656,0.2384185791015625,735624.6078960934,3896180.3913116455,3895328.2833099365,0.2384185791015625,299706.18394704966,1037966.701951667,3896176.338195801,3895267.4865722656,0.2384185791015625,299705.8721689078,1037949.2412366228,0,0,0,0,1,0,0,0,0,0,0,1.0,163.78571428571428,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,6.0,0.0,2482657.882352941,237.42857142857142,90.14285714285714,0,14,14,3324,1262,Benign
74.69.65.80,127.0.0.1,1220,0,6,2024-05-30 17:48:59,19.073486328125,5662310.4,104857.6,104857.6,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
127.0.0.1,127.0.0.1,36372,5000,6,2024-05-30 17:48:59,134020.80535888672,262750.2491549907,238.76889796557344,119.38444898278672,119.38444898278672,16,16,1662,33552,361.0,66.0,103.875,97.21938785550957,8258.0,66.0,2097.0,3438.1239433737696,8258,66,1100.4375,2628.3475314527473,6908210.74609375,320,320,20,2,4323.25178577054,116581.91680908203,0.2384185791015625,20672.242450046768,134009.59968566895,116581.91680908203,0.2384185791015625,8933.97331237793,29018.70843862514,133970.7374572754,116604.32815551758,0.2384185791015625,8931.382497151693,29023.790730539196,0,0,0,0,1,0,0,0,0,0,0,1.0,1100.4375,65495,512,116581.67839050293,0.476837158203125,58291.07761383057,58290.60077667236,116581.43997192383,15286.684036254883,65934.06200408936,50647.37796783447,0.0,0.0,32480.0,8.0,0.0,22988692.865339182,103.875,2097.0,0,16,16,1662,33552,Benign
172.18.165.114,172.18.165.114,44994,5000,6,2024-05-30 17:48:59,23605.3466796875,288748.14221073047,1355.6250808015513,677.8125404007757,677.8125404007757,16,16,5408,1408,2000.0,66.0,338.0,632.7819529664228,196.0,66.0,88.0,41.56621224023185,2000,66,213.0,465.50550480096365,216695.375,320,320,20,4,761.4627961189516,22821.664810180664,0.2384185791015625,4028.1679033747964,23574.352264404297,22843.360900878906,0.2384185791015625,1571.6234842936199,5686.3284364906995,23589.8494720459,22821.664810180664,0.2384185791015625,1572.6566314697266,5679.871149055561,0,0,0,0,1,0,0,0,0,0,0,1.0,213.0,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4336.0,4.0,336.0,6.0,279792340.6769231,2112872.7796101947,338.0,88.0,0,16,16,5408,1408,Benign
127.0.0.1,127.0.0.1,35102,6379,6,2024-05-30 17:48:59,739.3360137939453,9695185.769751692,27051.299580780393,16230.779748468236,10820.519832312157,12,8,6616,552,2970.0,66.0,551.3333333333334,1081.664560860816,74.0,66.0,69.0,3.3166247903554,2970,66,358.4,870.5390513928711,757838.2399999999,240,160,20,2,38.9124217786287,317.8119659423828,0.2384185791015625,79.12247872361701,739.3360137939453,317.8119659423828,0.2384185791015625,67.21236489035867,97.88577219128734,717.8783416748047,479.4597625732422,0.2384185791015625,102.55404881068638,166.90188153521615,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,358.4,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.3333333333334,69.0,0,12,8,6616,552,Benign
172.18.165.114,172.18.165.114,44996,5000,6,2024-05-30 17:48:59,25678.396224975586,265515.02439114975,1246.1837460423571,623.0918730211786,623.0918730211786,16,16,5410,1408,2001.0,66.0,338.125,633.1102663636091,196.0,66.0,88.0,41.56621224023185,2001,66,213.0625,465.74543325055805,216918.80859375,320,320,20,4,828.3353620959866,24757.38525390625,0.2384185791015625,4369.448548496022,25664.567947387695,24797.439575195312,0.2384185791015625,1710.971196492513,6171.121075699622,25651.216506958008,24757.38525390625,0.2384185791015625,1710.0811004638672,6160.54517749869,0,0,0,0,1,0,0,0,0,0,0,1.0,213.0625,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4338.0,4.0,336.0,6.0,298276897.57377046,859845.115314216,338.125,88.0,0,16,16,5410,1408,Benign
127.0.0.1,127.0.0.1,35118,6379,6,2024-05-30 17:48:59,1089.5729064941406,6580560.105032823,18355.816192560174,11013.489715536105,7342.32647702407,12,8,6618,552,2971.0,66.0,551.5,1082.0372374984759,74.0,66.0,69.0,3.3166247903554,2971,66,358.5,870.8390494230263,758360.65,240,160,20,2,57.34594244706003,695.7054138183594,0.2384185791015625,155.26578400220794,1089.5729064941406,695.7054138183594,0.2384185791015625,99.05208240855823,195.08500954612322,1068.115234375,869.2741394042969,0.476837158203125,152.587890625,297.276760954018,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,358.5,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.5,69.0,0,12,8,6618,552,Benign
172.18.165.114,172.18.165.114,45006,5000,6,2024-05-30 17:48:59,71.28715515136719,14420550.20735786,112222.18060200669,84166.63545150502,28055.54515050167,6,2,880,148,300.0,66.0,146.66666666666666,108.47221866552846,74.0,74.0,74.0,0.0,300,66,128.5,99.06942010529788,9814.75,120,40,20,2,10.18387930733817,46.96846008300781,0.476837158203125,15.435890988491694,71.28715515136719,46.96846008300781,0.476837158203125,14.257431030273438,17.674778291069856,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,128.5,65495,65483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.66666666666666,74.0,0,6,2,880,148,Benign
129.19.122.13,127.0.0.1,1221,0,6,2024-05-30 17:49:00,68.90296936035156,1567421.5640138409,29026.32525951557,29026.32525951557,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
172.18.165.114,172.18.165.114,45016,5000,6,2024-05-30 17:49:00,20180.225372314453,338053.7072375416,1585.710734623473,792.8553673117365,792.8553673117365,16,16,5414,1408,2003.0,66.0,338.375,633.766900662223,196.0,66.0,88.0,41.56621224023185,2003,66,213.1875,466.2252967651477,217366.02734375,320,320,20,4,650.9750120101437,19159.555435180664,0.2384185791015625,3380.670543621666,20164.012908935547,19171.23794555664,0.2384185791015625,1344.2675272623699,4766.633729128951,20165.443420410156,19159.555435180664,0.2384185791015625,1344.3628946940105,4763.4043440953,0,0,0,0,1,0,0,0,0,0,0,1.0,213.1875,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4342.0,4.0,336.0,6.0,357091528.78431374,847945.9350180505,338.375,88.0,0,16,16,5414,1408,Benign
127.0.0.1,127.0.0.1,35138,6379,6,2024-05-30 17:49:00,370.7408905029297,19350441.73376206,53946.032154340835,32367.6192926045,21578.412861736335,12,8,6622,552,2973.0,66.0,551.8333333333334,1082.7825907766012,74.0,66.0,69.0,3.3166247903554,2973,66,358.7,871.4390454874052,759406.01,240,160,20,2,19.512678447522614,84.63859558105469,0.2384185791015625,29.174799829885814,370.7408905029297,127.31552124023438,0.476837158203125,33.703717318448156,43.58981082612572,349.99847412109375,170.70770263671875,0.2384185791015625,49.999782017299104,62.23119190350561,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,358.7,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.8333333333334,69.0,0,12,8,6622,552,Benign
200.243.93.227,127.0.0.1,1222,0,6,2024-05-30 17:49:01,19.550323486328125,5524205.268292683,102300.09756097561,102300.09756097561,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0,Bot
127.0.0.1,127.0.0.1,57086,5000,6,2024-05-30 17:49:01,2538.442611694336,1715224.9099276792,11030.385272846812,5515.192636423406,5515.192636423406,14,14,3062,1292,1127.0,66.0,218.71428571428572,370.81636359551885,204.0,66.0,92.28571428571429,46.293209269716826,1127,66,155.5,271.698296435061,73819.96428571429,280,280,20,2,94.01639302571614,1728.2962799072266,0.2384185791015625,330.8684002126923,2527.952194213867,1767.6353454589844,0.2384185791015625,194.4578610933744,469.4372966664538,2512.693405151367,1728.2962799072266,0.2384185791015625,193.2841080885667,458.30054757984124,0,0,0,0,1,0,0,0,0,0,0,1.0,155.5,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,6.0,0.0,3401831.815668203,218.71428571428572,92.28571428571429,0,14,14,3062,1292,Benign
172.18.165.114,172.18.165.114,34700,5000,6,2024-05-30 17:49:01,20805.835723876953,327504.26805399585,1538.0300231476176,769.0150115738088,769.0150115738088,16,16,5406,1408,1999.0,66.0,337.875,632.4536420758442,196.0,66.0,88.0,41.56621224023185,1999,66,212.9375,465.26557856105154,216472.05859375,320,320,20,4,671.1559910928049,20071.50650024414,0.2384185791015625,3542.729806356357,20771.026611328125,20113.94500732422,0.2384185791015625,1384.735107421875,5006.8020320933265,20785.57014465332,20071.50650024414,0.2384185791015625,1385.7046763102214,4995.193380997125,0,0,0,0,1,0,0,0,0,0,0,1.0,212.9375,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4334.0,4.0,336.0,6.0,313415750.62068963,2219348.2582677165,337.875,88.0,0,16,16,5406,1408,Benign
127.0.0.1,127.0.0.1,50278,6379,6,2024-05-30 17:49:01,469.44618225097656,15264795.563230066,42603.39258506856,25562.03555104114,17041.357034027424,12,8,6614,552,2969.0,66.0,551.1666666666666,1081.2918842240927,74.0,66.0,69.0,3.3166247903554,2969,66,358.3,870.239053364074,757316.0099999998,240,160,20,2,24.70769380268298,133.75282287597656,0.2384185791015625,39.18229511337684,469.44618225097656,133.75282287597656,0.2384185791015625,42.67692565917969,50.20117670709977,448.7037658691406,270.3666687011719,0.2384185791015625,64.1005379813058,94.53868346772525,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,358.3,65495,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.1666666666666,69.0,0,12,8,6614,552,Benign
